"2021.naacl-main.268","Integrating Lexical Information into Entity Neighbourhood Representations for Relation Prediction","2021","-1","-1","2","0","4046","ian wood","Proceedings of the 2021 Conference of the North American Chapter of the Association for Computational Linguistics: Human Language Technologies","0"
"2021.insights-1.16","Blindness to Modality Helps Entailment Graph Mining","2021","-1","-1","3","0.766645","5894","liane guillou","Proceedings of the Second Workshop on Insights from Negative Results in NLP","0"
"2021.findings-emnlp.238","Open-Domain Contextual Link Prediction and its Complementarity with Entailment Graphs","2021","-1","-1","3","1","1070","mohammad hosseini","Findings of the Association for Computational Linguistics: EMNLP 2021","0"
"2021.emnlp-main.840","Multivalent Entailment Graphs for Question Answering","2021","-1","-1","5","0","10271","nick mckenna","Proceedings of the 2021 Conference on Empirical Methods in Natural Language Processing","0"
"2021.eacl-main.104","{ECOL}-{R}: Encouraging Copying in Novel Object Captioning with Reinforcement Learning","2021","-1","-1","4","1","10656","yufei wang","Proceedings of the 16th Conference of the European Chapter of the Association for Computational Linguistics: Main Volume","0"
"2021.acl-long.9","Mention Flags ({MF}): Constraining Transformer-based Text Generators","2021","-1","-1","5","1","10656","yufei wang","Proceedings of the 59th Annual Meeting of the Association for Computational Linguistics and the 11th International Joint Conference on Natural Language Processing (Volume 1: Long Papers)","1"
"2020.textgraphs-1.7","Incorporating Temporal Information in Entailment Graph Mining","2020","-1","-1","4","0.766645","5894","liane guillou","Proceedings of the Graph-based Methods for Natural Language Processing (TextGraphs)","0"
"2020.findings-emnlp.186","End-to-End Speech Recognition and Disfluency Removal","2020","-1","-1","2","1","19630","paria lou","Findings of the Association for Computational Linguistics: EMNLP 2020","0"
"2020.acl-main.346","Improving Disfluency Detection by Self-Training a Self-Attentive Model","2020","29","0","2","1","19630","paria lou","Proceedings of the 58th Annual Meeting of the Association for Computational Linguistics","1"
"P19-3009","An adaptable task-oriented dialog system for stand-alone embedded devices","2019","0","0","10","1","25446","long duong","Proceedings of the 57th Annual Meeting of the Association for Computational Linguistics: System Demonstrations","0"
"P19-1468","Duality of Link Prediction and Entailment Graph Induction","2019","0","0","3","1","1070","mohammad hosseini","Proceedings of the 57th Annual Meeting of the Association for Computational Linguistics","1"
"P19-1529","How to Best Use Syntax in Semantic Role Labelling","2019","22","0","2","1","10656","yufei wang","Proceedings of the 57th Annual Meeting of the Association for Computational Linguistics","1"
"N19-1282","Neural Constituency Parsing of Speech Transcripts","2019","0","2","3","1","19630","paria lou","Proceedings of the 2019 Conference of the North {A}merican Chapter of the Association for Computational Linguistics: Human Language Technologies, Volume 1 (Long and Short Papers)","0"
"Q18-1048","Learning Typed Entailment Graphs with Global Soft Constraints","2018","0","1","6","1","1070","mohammad hosseini","Transactions of the Association for Computational Linguistics","0"
"P18-2008","Active learning for deep semantic parsing","2018","0","4","6","1","25446","long duong","Proceedings of the 56th Annual Meeting of the Association for Computational Linguistics (Volume 2: Short Papers)","0"
"P18-2072","Predicting accuracy on large datasets from smaller pilot data","2018","0","4","1","1","4047","mark johnson","Proceedings of the 56th Annual Meeting of the Association for Computational Linguistics (Volume 2: Short Papers)","0"
"P18-1170","{AMR} dependency parsing with a typed semantic algebra","2018","24","1","4","1","1025","jonas groschwitz","Proceedings of the 56th Annual Meeting of the Association for Computational Linguistics (Volume 1: Long Papers)","1"
"N18-5012","{V}n{C}ore{NLP}: A {V}ietnamese Natural Language Processing Toolkit","2018","17","6","5","1","13715","thanh vu","Proceedings of the 2018 Conference of the North {A}merican Chapter of the Association for Computational Linguistics: Demonstrations","0"
"L18-1410","A Fast and Accurate {V}ietnamese Word Segmenter","2018","-1","-1","5","0.76262","3796","dat nguyen","Proceedings of the Eleventh International Conference on Language Resources and Evaluation ({LREC} 2018)","0"
"D18-1490","Disfluency Detection using Auto-Correlational Neural Networks","2018","26","1","3","1","19630","paria lou","Proceedings of the 2018 Conference on Empirical Methods in Natural Language Processing","0"
"W17-6810","A constrained graph algebra for semantic parsing with {AMR}s","2017","17","3","3","1","1025","jonas groschwitz","{IWCS} 2017 - 12th International Conference on Computational Semantics - Long papers","0"
"U17-1013","From Word Segmentation to {POS} Tagging for {V}ietnamese","2017","19","4","5","1","3796","dat nguyen","Proceedings of the Australasian Language Technology Association Workshop 2017","0"
"P17-2087","Disfluency Detection using a Noisy Channel Model and a Deep Neural Language Model","2017","0","9","2","1","19630","paria lou","Proceedings of the 55th Annual Meeting of the Association for Computational Linguistics (Volume 2: Short Papers)","0"
"P17-1134","Unsupervised Text Segmentation Based on Native Language Characteristics","2017","29","1","3","0","3599","shervin malmasi","Proceedings of the 55th Annual Meeting of the Association for Computational Linguistics (Volume 1: Long Papers)","1"
"K17-3014","A Novel Neural Network Model for Joint {POS} Tagging and Graph-based Dependency Parsing","2017","41","18","3","1","3796","dat nguyen","Proceedings of the {C}o{NLL} 2017 Shared Task: Multilingual Parsing from Raw Text to Universal Dependencies","0"
"K17-1033","Idea density for predicting {A}lzheimer{'}s disease from transcribed speech","2017","16","1","3","1","2614","kairit sirts","Proceedings of the 21st Conference on Computational Natural Language Learning ({C}o{NLL} 2017)","0"
"K17-1038","Multilingual Semantic Parsing And Code-Switching","2017","28","9","6","1","25446","long duong","Proceedings of the 21st Conference on Computational Natural Language Learning ({C}o{NLL} 2017)","0"
"D17-1098","Guided Open Vocabulary Image Captioning with Constrained Beam Search","2017","0","39","3","0.833333","10663","peter anderson","Proceedings of the 2017 Conference on Empirical Methods in Natural Language Processing","0"
"U16-1006","Unsupervised Pre-training With {S}eq2{S}eq Reconstruction Loss for Deep Relation Extraction Models","2016","0","2","4","0","9342","zhuang li","Proceedings of the Australasian Language Technology Association Workshop 2016","0"
"U16-1017","An empirical study for {V}ietnamese dependency parsing","2016","26","5","3","1","3796","dat nguyen","Proceedings of the Australasian Language Technology Association Workshop 2016","0"
"P16-1192","Efficient techniques for parsing with tree automata","2016","17","5","3","1","1025","jonas groschwitz","Proceedings of the 54th Annual Meeting of the Association for Computational Linguistics (Volume 1: Long Papers)","1"
"N16-1054","{ST}rans{E}: a novel embedding model of entities and relationships in knowledge bases","2016","56","80","4","1","3796","dat nguyen","Proceedings of the 2016 Conference of the North {A}merican Chapter of the Association for Computational Linguistics: Human Language Technologies","0"
"K16-1005","Neighborhood Mixture Model for Knowledge Base Completion","2016","50","22","4","1","3796","dat nguyen","Proceedings of The 20th {SIGNLL} Conference on Computational Natural Language Learning","0"
"D16-1004","Using Left-corner Parsing to Encode Universal Structural Constraints in Grammar Induction","2016","27","10","3","0","5927","hiroshi noji","Proceedings of the 2016 Conference on Empirical Methods in Natural Language Processing","0"
"C16-1003","Grammar induction from (lots of) words alone","2016","20","6","2","1","35683","john pate","Proceedings of {COLING} 2016, the 26th International Conference on Computational Linguistics: Technical Papers","0"
"U15-1004","Using Entity Information from a Knowledge Base to Improve Relation Extraction","2015","19","8","3","1","6711","lan du","Proceedings of the Australasian Language Technology Association Workshop 2015","0"
"U15-1011","Do {POS} Tags Help to Learn Better Morphological Segmentations?","2015","17","0","2","1","2614","kairit sirts","Proceedings of the Australasian Language Technology Association Workshop 2015","0"
"U15-1013","More Efficient Topic Modelling Through a Noun Only Approach","2015","0","15","2","0","37177","fiona martin","Proceedings of the Australasian Language Technology Association Workshop 2015","0"
"U15-1014","Improving Topic Coherence with Latent Feature Word Representations in {MAP} Estimation for Topic Modeling","2015","39","1","3","1","3796","dat nguyen","Proceedings of the Australasian Language Technology Association Workshop 2015","0"
"Q15-1022","Improving Topic Models with Latent Feature Word Representations","2015","54","128","4","1","3796","dat nguyen","Transactions of the Association for Computational Linguistics","0"
"P15-1141","A Computationally Efficient Algorithm for Learning Topical Collocation Models","2015","30","2","7","0","37533","zhendong zhao","Proceedings of the 53rd Annual Meeting of the Association for Computational Linguistics and the 7th International Joint Conference on Natural Language Processing (Volume 1: Long Papers)","1"
"N15-1006","An Incremental Algorithm for Transition-based {CCG} Parsing","2015","28","8","3","0","34684","bharat ambati","Proceedings of the 2015 Conference of the North {A}merican Chapter of the Association for Computational Linguistics: Human Language Technologies","0"
"N15-1034","Sign constraints on feature weights improve a joint model of word segmentation and phonology","2015","25","4","1","1","4047","mark johnson","Proceedings of the 2015 Conference of the North {A}merican Chapter of the Association for Computational Linguistics: Human Language Technologies","0"
"D15-1162","An Improved Non-monotonic Transition System for Dependency Parsing","2015","12","120","2","0.848228","37818","matthew honnibal","Proceedings of the 2015 Conference on Empirical Methods in Natural Language Processing","0"
"U14-1002","The Effect of Dependency Representation Scheme on Syntactic Language Modelling","2014","33","0","3","1","32577","sunghwan kim","Proceedings of the Australasian Language Technology Association Workshop 2014","0"
"Q14-1008","Exploring the Role of Stress in {B}ayesian Word Segmentation using {A}daptor {G}rammars","2014","34","13","2","1","3311","benjamin borschinger","Transactions of the Association for Computational Linguistics","0"
"Q14-1011","Joint Incremental Disfluency Detection and Dependency Parsing","2014","31","25","2","0.848228","37818","matthew honnibal","Transactions of the Association for Computational Linguistics","0"
"P14-1027","Modelling function words improves unsupervised word segmentation","2014","29","6","1","1","4047","mark johnson","Proceedings of the 52nd Annual Meeting of the Association for Computational Linguistics (Volume 1: Long Papers)","1"
"ludusan-etal-2014-bridging","Bridging the gap between speech technology and natural language processing: an evaluation toolbox for term discovery systems","2014","25","24","6","0","32562","bogdan ludusan","Proceedings of the Ninth International Conference on Language Resources and Evaluation ({LREC}'14)","0"
"D14-1091","Syllable weight encodes mostly the same information for {E}nglish word segmentation as dictionary stress","2014","22","2","2","1","35683","john pate","Proceedings of the 2014 Conference on Empirical Methods in Natural Language Processing ({EMNLP})","0"
"C14-1219","Unsupervised Word Segmentation in Context","2014","20","3","4","0","37671","gabriel synnaeve","Proceedings of {COLING} 2014, the 25th International Conference on Computational Linguistics: Technical Papers","0"
"W13-3518","A Non-Monotonic Arc-Eager Transition System for Dependency Parsing","2013","21","22","3","0.848228","37818","matthew honnibal","Proceedings of the Seventeenth Conference on Computational Natural Language Learning","0"
"W13-3011","Grammars and Topic Models","2013","6","3","1","1","4047","mark johnson","Proceedings of the 13th Meeting on the Mathematics of Language ({M}o{L} 13)","0"
"W13-2601","Why is {E}nglish so easy to segment?","2013","25","2","3","0","11372","abdellah fourtassi","Proceedings of the Fourth Annual Workshop on Cognitive Modeling and Computational Linguistics ({CMCL})","0"
"W13-1810","Modeling Graph Languages with Grammars Extracted via Tree Decompositions","2013","18","5","3","1","41034","bevan jones","Proceedings of the 11th International Conference on Finite State Methods and Natural Language Processing","0"
"Q13-1026","Parsing entire discourses as very long strings: Capturing topic continuity in grounded language learning","2013","65","9","3","0","7159","minhthang luong","Transactions of the Association for Computational Linguistics","0"
"P13-1102","The effect of non-tightness on {B}ayesian estimation of {PCFG}s","2013","14","1","2","0","3318","shay cohen","Proceedings of the 51st Annual Meeting of the Association for Computational Linguistics (Volume 1: Long Papers)","1"
