"2021.sigdial-1.1","Understanding and predicting user dissatisfaction in a neural generative chatbot","2021","-1","-1","2","1","1410","abigail see","Proceedings of the 22nd Annual Meeting of the Special Interest Group on Discourse and Dialogue","0"
"2021.sigdial-1.11","Effective Social Chatbot Strategies for Increasing User Initiative","2021","-1","-1","3","0","1446","amelia hardy","Proceedings of the 22nd Annual Meeting of the Special Interest Group on Discourse and Dialogue","0"
"2021.sigdial-1.58","Large-Scale Quantitative Evaluation of Dialogue Agents{'} Response Strategies against Offensive Users","2021","-1","-1","3","0","1606","haojun li","Proceedings of the 22nd Annual Meeting of the Special Interest Group on Discourse and Dialogue","0"
"2021.nlp4posimpact-1.8","Challenges for Information Extraction from Dialogue in Criminal Law","2021","-1","-1","3","0","2849","jenny hong","Proceedings of the 1st Workshop on NLP for Positive Impact","0"
"2021.nllp-1.15","Capturing Logical Structure of Visually Structured Documents with Multimodal Transition Parser","2021","-1","-1","2","0","3079","yuta koreeda","Proceedings of the Natural Legal Language Processing Workshop 2021","0"
"2021.nllp-1.20","Learning from Limited Labels for Long Legal Dialogue","2021","-1","-1","3","0","2849","jenny hong","Proceedings of the Natural Legal Language Processing Workshop 2021","0"
"2021.naacl-main.61","Human-like informative conversations: Better acknowledgements using conditional mutual information","2021","-1","-1","2","0","1447","ashwin paranjape","Proceedings of the 2021 Conference of the North American Chapter of the Association for Computational Linguistics: Human Language Technologies","0"
"2021.naacl-main.88","{DR}e{C}a: A General Task Augmentation Strategy for Few-Shot Natural Language Inference","2021","-1","-1","3","0","3508","shikhar murty","Proceedings of the 2021 Conference of the North American Chapter of the Association for Computational Linguistics: Human Language Technologies","0"
"2021.findings-emnlp.164","{C}ontract{NLI}: A Dataset for Document-level Natural Language Inference for Contracts","2021","-1","-1","2","0","3079","yuta koreeda","Findings of the Association for Computational Linguistics: EMNLP 2021","0"
"2021.emnlp-main.122","Conditional probing: measuring usable information beyond a baseline","2021","-1","-1","4","1","4107","john hewitt","Proceedings of the 2021 Conference on Empirical Methods in Natural Language Processing","0"
"2021.emnlp-main.292","Answering Open-Domain Questions of Varying Reasoning Steps from Text","2021","-1","-1","4","1","729","peng qi","Proceedings of the 2021 Conference on Empirical Methods in Natural Language Processing","0"
"2021.acl-long.564","Mind Your Outliers! Investigating the Negative Impact of Outliers on Active Learning for Visual Question Answering","2021","-1","-1","4","0","13505","siddharth karamcheti","Proceedings of the 59th Annual Meeting of the Association for Computational Linguistics and the 11th International Joint Conference on Natural Language Processing (Volume 1: Long Papers)","1"
"2020.lrec-1.497","{U}niversal {D}ependencies v2: An Evergrowing Multilingual Treebank Collection","2020","17","3","5","0","10682","joakim nivre","Proceedings of the 12th Language Resources and Evaluation Conference","0"
"2020.findings-emnlp.3","Stay Hungry, Stay Focused: Generating Informative and Specific Questions in Information-Seeking Conversations","2020","41","0","3","1","729","peng qi","Findings of the Association for Computational Linguistics: EMNLP 2020","0"
"2020.emnlp-main.20","Pre-Training Transformers as Energy-Based Cloze Models","2020","-1","-1","4","1","20092","kevin clark","Proceedings of the 2020 Conference on Empirical Methods in Natural Language Processing (EMNLP)","0"
"2020.emnlp-main.120","{SLM}: Learning a Discourse Language Representation with Sentence Unshuffling","2020","-1","-1","4","1","7827","haejun lee","Proceedings of the 2020 Conference on Empirical Methods in Natural Language Processing (EMNLP)","0"
"2020.emnlp-main.156","{RNN}s can generate bounded hierarchical languages with optimal memory","2020","-1","-1","5","1","4107","john hewitt","Proceedings of the 2020 Conference on Empirical Methods in Natural Language Processing (EMNLP)","0"
"2020.blackboxnlp-1.26","The {EOS} Decision and Length Extrapolation","2020","-1","-1","4","0","4104","benjamin newman","Proceedings of the Third BlackboxNLP Workshop on Analyzing and Interpreting Neural Networks for NLP","0"
"2020.acl-main.69","Syn-{QG}: Syntactic and Shallow Semantic Rules for Question Generation","2020","45","0","2","0","6252","kaustubh dhole","Proceedings of the 58th Annual Meeting of the Association for Computational Linguistics","1"
"2020.acl-main.458","Optimizing the Factual Correctness of a Summary: A Study of Summarizing Radiology Reports","2020","-1","-1","4","1","4467","yuhao zhang","Proceedings of the 58th Annual Meeting of the Association for Computational Linguistics","1"
"2020.acl-main.493","Finding Universal Grammatical Relations in Multilingual {BERT}","2020","31","1","3","0","1875","ethan chi","Proceedings of the 58th Annual Meeting of the Association for Computational Linguistics","1"
"2020.acl-demos.14","{S}tanza: A Python Natural Language Processing Toolkit for Many Human Languages","2020","16","3","5","1","729","peng qi","Proceedings of the 58th Annual Meeting of the Association for Computational Linguistics: System Demonstrations","0"
"W19-4828","What Does {BERT} Look at? An Analysis of {BERT}{'}s Attention","2019","38","51","4","1","20092","kevin clark","Proceedings of the 2019 ACL Workshop BlackboxNLP: Analyzing and Interpreting Neural Networks for NLP","0"
"Q19-1016","{C}o{QA}: A Conversational Question Answering Challenge","2019","6","113","3","0","3549","siva reddy","Transactions of the Association for Computational Linguistics","0"
"P19-1595","{BAM}! Born-Again Multi-Task Networks for Natural Language Understanding","2019","0","12","4","1","20092","kevin clark","Proceedings of the 57th Annual Meeting of the Association for Computational Linguistics","1"
"N19-1419","{A} Structural Probe for Finding Syntax in Word Representations","2019","0","76","2","1","4107","john hewitt","Proceedings of the 2019 Conference of the North {A}merican Chapter of the Association for Computational Linguistics: Human Language Technologies, Volume 1 (Long and Short Papers)","0"
"K19-1079","Do Massively Pretrained Language Models Make Better Storytellers?","2019","32","7","5","1","1410","abigail see","Proceedings of the 23rd Conference on Computational Natural Language Learning (CoNLL)","0"
"D19-1261","Answering Complex Open-domain Questions Through Iterative Query Generation","2019","0","11","5","1","729","peng qi","Proceedings of the 2019 Conference on Empirical Methods in Natural Language Processing and the 9th International Joint Conference on Natural Language Processing (EMNLP-IJCNLP)","0"
"W18-5623","Learning to Summarize Radiology Findings","2018","0","12","4","1","4467","yuhao zhang","Proceedings of the Ninth International Workshop on Health Text Mining and Information Analysis","0"
"P18-2077","Simpler but More Accurate Semantic Dependency Parsing","2018","0","23","2","1","29056","timothy dozat","Proceedings of the 56th Annual Meeting of the Association for Computational Linguistics (Volume 2: Short Papers)","0"
"N18-1105","Sentences with Gapping: Parsing and Reconstructing Elided Predicates","2018","45","3","3","1","2273","sebastian schuster","Proceedings of the 2018 Conference of the North {A}merican Chapter of the Association for Computational Linguistics: Human Language Technologies, Volume 1 (Long Papers)","0"
"K18-2016","{U}niversal {D}ependency Parsing from Scratch","2018","0","37","4","1","729","peng qi","Proceedings of the {C}o{NLL} 2018 Shared Task: Multilingual Parsing from Raw Text to Universal Dependencies","0"
"D18-1008","Textual Analogy Parsing: What{'}s Shared and What{'}s Compared among Analogous Facts","2018","36","1","3","1","10609","matthew lamm","Proceedings of the 2018 Conference on Empirical Methods in Natural Language Processing","0"
