"2021.naacl-main.127","Improving Neural {RST} Parsing Model with Silver Agreement Subtrees","2021","-1","-1","5","1","3631","naoki kobayashi","Proceedings of the 2021 Conference of the North American Chapter of the Association for Computational Linguistics: Human Language Technologies","0"
"2021.eacl-main.214","Context-aware Neural Machine Translation with Mini-batch Embedding","2021","-1","-1","4","1","303","makoto morishita","Proceedings of the 16th Conference of the European Chapter of the Association for Computational Linguistics: Main Volume","0"
"2021.acl-srw.34","Zero Pronouns Identification based on Span prediction","2021","-1","-1","3","0","12484","sei iwata","Proceedings of the 59th Annual Meeting of the Association for Computational Linguistics and the 11th International Joint Conference on Natural Language Processing: Student Research Workshop","0"
"2020.wmt-1.1","Findings of the 2020 Conference on Machine Translation ({WMT}20)","2020","-1","-1","17","0","8740","loic barrault","Proceedings of the Fifth Conference on Machine Translation","0"
"2020.lrec-1.443","{JP}ara{C}rawl: A Large Scale Web-Based {E}nglish-{J}apanese Parallel Corpus","2020","-1","-1","3","1","303","makoto morishita","Proceedings of the 12th Language Resources and Evaluation Conference","0"
"2020.lrec-1.457","A Test Set for Discourse Translation from {J}apanese to {E}nglish","2020","-1","-1","1","1","3634","masaaki nagata","Proceedings of the 12th Language Resources and Evaluation Conference","0"
"2020.iwslt-1.17","{U}niversity of {T}sukuba{'}s Machine Translation System for {IWSLT}20 Open Domain Translation Task","2020","-1","-1","5","1","18830","hongyi cui","Proceedings of the 17th International Conference on Spoken Language Translation","0"
"2020.findings-emnlp.77","Sequential Span Classification with Neural Semi-{M}arkov {CRF}s for Biomedical Abstracts","2020","-1","-1","5","0","8399","kosuke yamada","Findings of the Association for Computational Linguistics: EMNLP 2020","0"
"2020.emnlp-main.41","A Supervised Word Alignment Method based on Cross-Language Span Prediction using Multilingual {BERT}","2020","36","0","1","1","3634","masaaki nagata","Proceedings of the 2020 Conference on Empirical Methods in Natural Language Processing (EMNLP)","0"
"2020.coling-main.418","{S}pan{A}lign: Sentence Alignment Method based on Cross-Language Span Prediction and {ILP}","2020","-1","-1","2","0","302","katsuki chousa","Proceedings of the 28th International Conference on Computational Linguistics","0"
"W19-7203","A Multi-Hop Attention for {RNN} based Neural Machine Translation","2019","0","0","6","1","18832","shohei iida","Proceedings of The 8th Workshop on Patent and Scientific Literature Translation","0"
