"2021.naacl-main.429","Neural Quality Estimation with Multiple Hypotheses for Grammatical Error Correction","2021","-1","-1","3","1","4515","zhenghao liu","Proceedings of the 2021 Conference of the North American Chapter of the Association for Computational Linguistics: Human Language Technologies","0"
"2021.naacl-main.452","Open Hierarchical Relation Extraction","2021","-1","-1","8","0","4583","kai zhang","Proceedings of the 2021 Conference of the North American Chapter of the Association for Computational Linguistics: Human Language Technologies","0"
"2021.naacl-main.463","{TR}-{BERT}: Dynamic Token Reduction for Accelerating {BERT} Inference","2021","-1","-1","4","1","4623","deming ye","Proceedings of the 2021 Conference of the North American Chapter of the Association for Computational Linguistics: Human Language Technologies","0"
"2021.findings-emnlp.263","Knowledge Representation Learning with Contrastive Completion Coding","2021","-1","-1","6","0","7061","bo ouyang","Findings of the Association for Computational Linguistics: EMNLP 2021","0"
"2021.findings-acl.112","Manual Evaluation Matters: Reviewing Test Protocols of Distantly Supervised Relation Extraction","2021","-1","-1","9","1","7762","tianyu gao","Findings of the Association for Computational Linguistics: ACL-IJCNLP 2021","0"
"2021.findings-acl.137","Better Robustness by More Coverage: Adversarial and Mixup Data Augmentation for Robust Finetuning","2021","-1","-1","7","0","1016","chenglei si","Findings of the Association for Computational Linguistics: ACL-IJCNLP 2021","0"
"2021.findings-acl.153","{KACC}: A Multi-task Benchmark for Knowledge Abstraction, Concretization and Completion","2021","-1","-1","9","0.35874","3630","jie zhou","Findings of the Association for Computational Linguistics: ACL-IJCNLP 2021","0"
"2021.findings-acl.160","Alternated Training with Synthetic and Authentic Data for Neural Machine Translation","2021","-1","-1","3","0","7891","rui jiao","Findings of the Association for Computational Linguistics: ACL-IJCNLP 2021","0"
"2021.findings-acl.411","Automatic Construction of Sememe Knowledge Bases via Dictionaries","2021","-1","-1","6","1","7835","fanchao qi","Findings of the Association for Computational Linguistics: ACL-IJCNLP 2021","0"
"2021.findings-acl.422","On the Language Coverage Bias for Neural Machine Translation","2021","-1","-1","5","1","8474","shuo wang","Findings of the Association for Computational Linguistics: ACL-IJCNLP 2021","0"
"2021.emnlp-main.158","Segment, Mask, and Predict: Augmenting {C}hinese Word Segmentation with Self-Supervision","2021","-1","-1","8","0","8954","mieradilijiang maimaiti","Proceedings of the 2021 Conference on Empirical Methods in Natural Language Processing","0"
"2021.emnlp-main.267","Self-Supervised Quality Estimation for Machine Translation","2021","-1","-1","6","0","8955","yuanhang zheng","Proceedings of the 2021 Conference on Empirical Methods in Natural Language Processing","0"
"2021.emnlp-main.366","{C}od{RED}: A Cross-Document Relation Extraction Dataset for Acquiring Knowledge in the Wild","2021","-1","-1","7","1","4584","yuan yao","Proceedings of the 2021 Conference on Empirical Methods in Natural Language Processing","0"
"2021.emnlp-main.374","Mind the Style of Text! Adversarial and Backdoor Attacks Based on Text Style Transfer","2021","-1","-1","6","1","7835","fanchao qi","Proceedings of the 2021 Conference on Empirical Methods in Natural Language Processing","0"
"2021.emnlp-main.752","{ONION}: A Simple and Effective Defense Against Textual Backdoor Attacks","2021","-1","-1","6","1","7835","fanchao qi","Proceedings of the 2021 Conference on Empirical Methods in Natural Language Processing","0"
"2021.ccl-1.77","åºäº{BPE}åè¯çä¸­å½å¤è¯ä¸»é¢æ¨¡ååä¸»é¢å¯æ§çè¯æ­çæ(Topic model and topic-controlled poetry generation of {C}hinese ancient poem based on {BPE})","2021","-1","-1","3","0","11844","jiarui zhang","Proceedings of the 20th Chinese National Conference on Computational Linguistics","0"
"2021.acl-long.37","Hidden Killer: Invisible Textual Backdoor Attacks with Syntactic Trigger","2021","-1","-1","7","1","7835","fanchao qi","Proceedings of the 59th Annual Meeting of the Association for Computational Linguistics and the 11th International Joint Conference on Natural Language Processing (Volume 1: Long Papers)","1"
"2021.acl-long.260","{ERICA}: Improving Entity and Relation Understanding for Pre-trained Language Models via Contrastive Learning","2021","-1","-1","8","0","13087","yujia qin","Proceedings of the 59th Annual Meeting of the Association for Computational Linguistics and the 11th International Joint Conference on Natural Language Processing (Volume 1: Long Papers)","1"
"2021.acl-long.369","Mask-Align: Self-Supervised Neural Word Alignment","2021","-1","-1","2","0","13247","chi chen","Proceedings of the 59th Annual Meeting of the Association for Computational Linguistics and the 11th International Joint Conference on Natural Language Processing (Volume 1: Long Papers)","1"
"2021.acl-long.377","Turn the Combination Lock: Learnable Textual Backdoor Attacks via Word Substitution","2021","-1","-1","5","1","7835","fanchao qi","Proceedings of the 59th Annual Meeting of the Association for Computational Linguistics and the 11th International Joint Conference on Natural Language Processing (Volume 1: Long Papers)","1"
"2021.acl-long.446","Transfer Learning for Sequence Generation: from Single-source to Multi-source","2021","-1","-1","3","1","13348","xuancheng huang","Proceedings of the 59th Annual Meeting of the Association for Computational Linguistics and the 11th International Joint Conference on Natural Language Processing (Volume 1: Long Papers)","1"
"2021.acl-demo.43","{O}pen{A}ttack: An Open-source Textual Adversarial Attack Toolkit","2021","-1","-1","9","0","13626","guoyang zeng","Proceedings of the 59th Annual Meeting of the Association for Computational Linguistics and the 11th International Joint Conference on Natural Language Processing: System Demonstrations","0"
"2020.lrec-1.573","Generating Major Types of {C}hinese Classical Poetry in a Uniformed Framework","2020","13","0","2","0","17812","jinyi hu","Proceedings of the 12th Language Resources and Evaluation Conference","0"
"2020.findings-emnlp.216","Adapting Open Domain Fact Extraction and Verification to {COVID}-{FACT} through In-Domain Language Modeling","2020","-1","-1","5","1","4515","zhenghao liu","Findings of the Association for Computational Linguistics: EMNLP 2020","0"
"2020.emnlp-main.298","{L}earning from {C}ontext or {N}ames? {A}n {E}mpirical {S}tudy on {N}eural {R}elation {E}xtraction","2020","-1","-1","7","0","4025","hao peng","Proceedings of the 2020 Conference on Empirical Methods in Natural Language Processing (EMNLP)","0"
"2020.emnlp-main.300","Denoising Relation Extraction from Document-level Distant Supervision","2020","-1","-1","6","0","20334","chaojun xiao","Proceedings of the 2020 Conference on Empirical Methods in Natural Language Processing (EMNLP)","0"
"2020.emnlp-main.566","Train No Evil: Selective Masking for Task-Guided Pre-Training","2020","20","0","5","0","5877","yuxian gu","Proceedings of the 2020 Conference on Empirical Methods in Natural Language Processing (EMNLP)","0"
"2020.emnlp-main.582","{C}oreferential {R}easoning {L}earning for {L}anguage {R}epresentation","2020","69","3","6","1","4623","deming ye","Proceedings of the 2020 Conference on Empirical Methods in Natural Language Processing (EMNLP)","0"
"2020.emnlp-demos.23","{W}ant{W}ords: An Open-source Online Reverse Dictionary System","2020","-1","-1","5","1","7835","fanchao qi","Proceedings of the 2020 Conference on Empirical Methods in Natural Language Processing: System Demonstrations","0"
"2020.emnlp-demos.29","{I}s{OBS}: An Information System for Oracle Bone Script","2020","-1","-1","5","1","4586","xu han","Proceedings of the 2020 Conference on Empirical Methods in Natural Language Processing: System Demonstrations","0"
"2020.coling-main.140","Meta-Information Guided Meta-Learning for Few-Shot Relation Classification","2020","-1","-1","9","0","21223","bowen dong","Proceedings of the 28th International Conference on Computational Linguistics","0"
"2020.coling-main.155","Try to Substitute: An Unsupervised {C}hinese Word Sense Disambiguation Method Based on {H}ow{N}et","2020","-1","-1","6","0","13630","bairu hou","Proceedings of the 28th International Conference on Computational Linguistics","0"
"2020.amta-research.11","{THUMT}: An Open-Source Toolkit for Neural Machine Translation","2020","-1","-1","6","1","7064","zhixing tan","Proceedings of the 14th Conference of the Association for Machine Translation in the Americas (Volume 1: Research Track)","0"
"2020.acl-main.466","How Does {NLP} Benefit Legal System: A Summary of Legal Artificial Intelligence","2020","105","0","6","0","22945","haoxi zhong","Proceedings of the 58th Annual Meeting of the Association for Computational Linguistics","1"
"2020.acl-main.540","Word-level Textual Adversarial Attacking as Combinatorial Optimization","2020","-1","-1","7","0","13631","yuan zang","Proceedings of the 58th Annual Meeting of the Association for Computational Linguistics","1"
"2020.acl-main.573","Continual Relation Learning via Episodic Memory Activation and Reconsolidation","2020","-1","-1","7","1","4586","xu han","Proceedings of the 58th Annual Meeting of the Association for Computational Linguistics","1"
"2020.acl-main.655","Fine-grained Fact Verification with Kernel Graph Attention Network","2020","-1","-1","3","1","4515","zhenghao liu","Proceedings of the 58th Annual Meeting of the Association for Computational Linguistics","1"
"2020.aacl-main.75","More Data, More Relations, More Context and More Openness: A Review and Outlook for Relation Extraction","2020","129","0","10","1","4586","xu han","Proceedings of the 1st Conference of the Asia-Pacific Chapter of the Association for Computational Linguistics and the 10th International Joint Conference on Natural Language Processing","0"
"P19-3005","{J}iuge: A Human-Machine Collaborative {C}hinese Classical Poetry Generation System","2019","0","4","3","0","25440","guo zhipeng","Proceedings of the 57th Annual Meeting of the Association for Computational Linguistics: System Demonstrations","0"
"P19-1074","{D}oc{RED}: A Large-Scale Document-Level Relation Extraction Dataset","2019","41","0","10","1","4584","yuan yao","Proceedings of the 57th Annual Meeting of the Association for Computational Linguistics","1"
"P19-1085","{GEAR}: Graph-based Evidence Aggregating and Reasoning for Fact Verification","2019","0","6","7","0.35874","3630","jie zhou","Proceedings of the 57th Annual Meeting of the Association for Computational Linguistics","1"
"P19-1128","Graph Neural Networks with Generated Parameters for Relation Extraction","2019","29","3","6","1","11327","hao zhu","Proceedings of the 57th Annual Meeting of the Association for Computational Linguistics","1"
"P19-1139","{ERNIE}: Enhanced Language Representation with Informative Entities","2019","54","21","5","0","7834","zhengyan zhang","Proceedings of the 57th Annual Meeting of the Association for Computational Linguistics","1"
"P19-1227","{XQA}: A Cross-lingual Open-domain Question Answering Dataset","2019","0","8","4","0","25672","jiahua liu","Proceedings of the 57th Annual Meeting of the Association for Computational Linguistics","1"
"P19-1278","Quantifying Similarity between Relations with Fact Distribution","2019","0","0","5","0","25703","weize chen","Proceedings of the 57th Annual Meeting of the Association for Computational Linguistics","1"
"P19-1571","Modeling Semantic Compositionality with Sememe Knowledge","2019","40","1","7","1","7835","fanchao qi","Proceedings of the 57th Annual Meeting of the Association for Computational Linguistics","1"
"P19-1623","Reducing Word Omission Errors in Neural Machine Translation: A Contrastive Learning Approach","2019","0","0","4","0","7892","zonghan yang","Proceedings of the 57th Annual Meeting of the Association for Computational Linguistics","1"
"N19-1105","Adversarial Training for Weakly Supervised Event Detection","2019","0","3","4","1","13410","xiaozhi wang","Proceedings of the 2019 Conference of the North {A}merican Chapter of the Association for Computational Linguistics: Human Language Technologies, Volume 1 (Long and Short Papers)","0"
"D19-3029","{O}pen{NRE}: An Open and Extensible Toolkit for Neural Relation Extraction","2019","0","2","6","1","4586","xu han","Proceedings of the 2019 Conference on Empirical Methods in Natural Language Processing and the 9th International Joint Conference on Natural Language Processing (EMNLP-IJCNLP): System Demonstrations","0"
"D19-1021","Open Relation Extraction: Relational Knowledge Transfer from Supervised Data to Unsupervised Data","2019","0","2","8","0","26774","ruidong wu","Proceedings of the 2019 Conference on Empirical Methods in Natural Language Processing and the 9th International Joint Conference on Natural Language Processing (EMNLP-IJCNLP)","0"
"D19-1073","Improving Back-Translation with Uncertainty-based Confidence Estimation","2019","0","4","5","1","8474","shuo wang","Proceedings of the 2019 Conference on Empirical Methods in Natural Language Processing and the 9th International Joint Conference on Natural Language Processing (EMNLP-IJCNLP)","0"
"D19-1584","{HMEAE}: Hierarchical Modular Event Argument Extraction","2019","0","2","7","1","13410","xiaozhi wang","Proceedings of the 2019 Conference on Empirical Methods in Natural Language Processing and the 9th International Joint Conference on Natural Language Processing (EMNLP-IJCNLP)","0"
"D19-1634","Learning to Copy for Automatic Post-Editing","2019","0","0","5","1","13348","xuancheng huang","Proceedings of the 2019 Conference on Empirical Methods in Natural Language Processing and the 9th International Joint Conference on Natural Language Processing (EMNLP-IJCNLP)","0"
"D19-1649","{F}ew{R}el 2.0: Towards More Challenging Few-Shot Relation Classification","2019","0","1","6","1","7762","tianyu gao","Proceedings of the 2019 Conference on Empirical Methods in Natural Language Processing and the 9th International Joint Conference on Natural Language Processing (EMNLP-IJCNLP)","0"
"P18-1161","Denoising Distantly Supervised Open-Domain Question Answering","2018","0","42","4","1","4624","yankai lin","Proceedings of the 56th Annual Meeting of the Association for Computational Linguistics (Volume 1: Long Papers)","1"
"P18-1223","Entity-Duet Neural Ranking: Understanding the Role of Knowledge Graph Semantics in Neural Information Retrieval","2018","0","7","3","1","4515","zhenghao liu","Proceedings of the 56th Annual Meeting of the Association for Computational Linguistics (Volume 1: Long Papers)","1"
"P18-1227","Incorporating {C}hinese Characters of Words for Lexical Sememe Prediction","2018","0","8","5","0","2582","huiming jin","Proceedings of the 56th Annual Meeting of the Association for Computational Linguistics (Volume 1: Long Papers)","1"
"K18-1024","{C}hinese Poetry Generation with a Salient-Clue Mechanism","2018","0","3","3","1","4516","xiaoyuan yi","Proceedings of the 22nd Conference on Computational Natural Language Learning","0"
"D18-2024","{O}pen{KE}: An Open Toolkit for Knowledge Embedding","2018","0","51","6","1","4586","xu han","Proceedings of the 2018 Conference on Empirical Methods in Natural Language Processing: System Demonstrations","0"
