"2021.starsem-1.8","Teach the Rules, Provide the Facts: Targeted Relational-knowledge Enhancement for Textual Inference","2021","-1","-1","4","1","952","ohad rozen","Proceedings of *SEM 2021: The Tenth Joint Conference on Lexical and Computational Semantics","0"
"2021.starsem-1.13","Realistic Evaluation Principles for Cross-document Coreference Resolution","2021","-1","-1","5","1","971","arie cattan","Proceedings of *SEM 2021: The Tenth Joint Conference on Lexical and Computational Semantics","0"
"2021.starsem-1.28","Denoising Word Embeddings by Averaging in a Shared Space","2021","-1","-1","2","1","1010","avi caciularu","Proceedings of *SEM 2021: The Tenth Joint Conference on Lexical and Computational Semantics","0"
"2021.naacl-main.54","Extending Multi-Document Summarization Evaluation to the Interactive Setting","2021","-1","-1","6","1","3395","ori shapira","Proceedings of the 2021 Conference of the North American Chapter of the Association for Computational Linguistics: Human Language Technologies","0"
"2021.naacl-main.198","{WEC}: Deriving a Large-scale Cross-document Event Coreference dataset from {W}ikipedia","2021","-1","-1","3","1","972","alon eirew","Proceedings of the 2021 Conference of the North American Chapter of the Association for Computational Linguistics: Human Language Technologies","0"
"2021.findings-emnlp.225","{CDLM}: Cross-Document Language Modeling","2021","-1","-1","6","1","1010","avi caciularu","Findings of the Association for Computational Linguistics: EMNLP 2021","0"
"2021.findings-acl.453","Cross-document Coreference Resolution over Predicted Mentions","2021","-1","-1","5","1","971","arie cattan","Findings of the Association for Computational Linguistics: ACL-IJCNLP 2021","0"
"2021.emnlp-main.108","Asking It All: Generating Contextualized Questions for any Semantic Role","2021","-1","-1","6","1","8857","valentina pyatkin","Proceedings of the 2021 Conference on Empirical Methods in Natural Language Processing","0"
"2021.emnlp-main.778","{QA}-Align: Representing Cross-Text Content Overlap by Aligning Question-Answer Propositions","2021","-1","-1","5","0","10184","daniela weiss","Proceedings of the 2021 Conference on Empirical Methods in Natural Language Processing","0"
"2021.emnlp-demo.33","i{F}acet{S}um: Coreference-based Interactive Faceted Summarization for Multi-Document Exploration","2021","-1","-1","10","0","10393","eran hirsch","Proceedings of the 2021 Conference on Empirical Methods in Natural Language Processing: System Demonstrations","0"
"2021.eacl-main.21","{CD}{\\^{}}2{CR}: Co-reference resolution across documents and domains","2021","-1","-1","4","0","10537","james ravenscroft","Proceedings of the 16th Conference of the European Chapter of the Association for Computational Linguistics: Main Volume","0"
"2021.conll-1.25","Summary-Source Proposition-level Alignment: Task, Datasets and Supervised Baseline","2021","-1","-1","7","0","10186","ori ernst","Proceedings of the 25th Conference on Computational Natural Language Learning","0"
"2020.findings-emnlp.440","Paraphrasing vs Coreferring: Two Sides of the Same Coin","2020","25","0","4","0","19976","yehudit meged","Findings of the Association for Computational Linguistics: EMNLP 2020","0"
"2020.emnlp-main.224","{QAD}iscourse - {D}iscourse {R}elations as {QA} {P}airs: {R}epresentation, {C}rowdsourcing and {B}aselines","2020","-1","-1","4","1","8857","valentina pyatkin","Proceedings of the 2020 Conference on Empirical Methods in Natural Language Processing (EMNLP)","0"
"2020.emnlp-main.284","Within-Between Lexical Relation Classification","2020","-1","-1","3","0","8163","oren barkan","Proceedings of the 2020 Conference on Empirical Methods in Natural Language Processing (EMNLP)","0"
"2020.emnlp-demos.27","{C}o{R}efi: A Crowd Sourcing Suite for Coreference Annotation","2020","-1","-1","3","0","20776","ari bornstein","Proceedings of the 2020 Conference on Empirical Methods in Natural Language Processing: System Demonstrations","0"
