"2021.findings-emnlp.365","Improved Word Sense Disambiguation with Enhanced Sense Representations","2021","-1","-1","3","0","7312","yang song","Findings of the Association for Computational Linguistics: EMNLP 2021","0"
"2021.findings-emnlp.419","Grammatical Error Correction with Contrastive Learning in Low Error Density Domains","2021","-1","-1","3","0","7467","hannan cao","Findings of the Association for Computational Linguistics: EMNLP 2021","0"
"2021.eacl-main.283","Do Multi-Hop Question Answering Systems Know How to Answer the Single-Hop Sub-Questions?","2021","-1","-1","2","0","10932","yixuan tang","Proceedings of the 16th Conference of the European Chapter of the Association for Computational Linguistics: Main Volume","0"
"2020.emnlp-main.599","Feature Adaptation of Pre-Trained Language Models across Languages and Domains with Robust Self-Training","2020","-1","-1","5","0","12946","hai ye","Proceedings of the 2020 Conference on Empirical Methods in Natural Language Processing (EMNLP)","0"
"2020.coling-main.227","A Survey of Unsupervised Dependency Parsing","2020","-1","-1","3","0","10470","wenjuan han","Proceedings of the 28th International Conference on Computational Linguistics","0"
"2020.coling-main.371","A Co-Attentive Cross-Lingual Neural Model for Dialogue Breakdown Detection","2020","-1","-1","3","0","7315","qian lin","Proceedings of the 28th International Conference on Computational Linguistics","0"
"2020.acl-main.90","Learning to Identify Follow-Up Questions in Conversational Question Answering","2020","-1","-1","3","1","21468","souvik kundu","Proceedings of the 58th Annual Meeting of the Association for Computational Linguistics","1"
"W19-5002","Learning from the Experience of Doctors: Automated Diagnosis of Appendicitis Based on Clinical Notes","2019","0","0","2","0","23918","steven yuwono","Proceedings of the 18th BioNLP Workshop and Shared Task","0"
"P19-1042","Cross-Sentence Grammatical Error Correction","2019","0","1","3","1","20249","shamil chollampatt","Proceedings of the 57th Annual Meeting of the Association for Computational Linguistics","1"
"P19-1048","An Interactive Multi-Task Learning Network for End-to-End Aspect-Based Sentiment Analysis","2019","0","8","3","1","10099","ruidan he","Proceedings of the 57th Annual Meeting of the Association for Computational Linguistics","1"
"P19-1610","Improving the Robustness of Question Answering Systems to Question Paraphrasing","2019","0","4","2","0","25903","wee gan","Proceedings of the 57th Annual Meeting of the Association for Computational Linguistics","1"
"K19-1056","Effective Attention Modeling for Neural Relation Extraction","2019","0","1","2","0","10107","tapas nayak","Proceedings of the 23rd Conference on Computational Natural Language Learning (CoNLL)","0"
