1485576762	1563683808	0.5
1485576762	2151089824	0.5
1490065891	1858055726	0.5
1490065891	34686515	0.5
1494738523	1563683808	0.5
1494738523	2151089824	0.5
1499891298	1498634146	0.5
1507030234	1536535841	0.5
1507030234	2170089709	0.5
1509424280	2170089709	0.5
1521698313	1858055726	0.5
1521698313	2058787860	0.5
1532804206	1587989452	0.5
1532804206	1733939847	0.5
1536535841	2170089709	0.5
1563059434	2123071200	0.5
1563683808	2151089824	0.5
1577119941	1837728467	0.5
1577119941	2010104777	0.5
1594414888	1563683808	0.5
1594414888	2492101152	0.5
1733939847	1587989452	0.5
1809348896	1490065891	0.5
1809348896	1563059434	0.5
1809348896	1587989452	0.5
1809348896	1858055726	0.5
1837728467	1999823970	0.5
1868467239	1563059434	0.5
1868467239	1809348896	0.5
1868467239	2905595789	0.5
18903589	2137285067	0.5
1971282656	110610518	0.5
1971282656	1515715801	0.5
1999823970	1490065891	0.5
1999823970	2131576956	0.5
1999894297	1548497606	0.5
1999894297	1961115226	0.5
2116099567	2109153941	0.5
2123071200	110610518	0.5
2126165712	110610518	0.5
2128613414	1563683808	0.5
2132148167	2131576956	0.5
2146310406	2109153941	0.5
2146310406	2116099567	0.5
2179182988	1510854604	0.5
2371519	2116099567	0.5
2434218613	2137285067	0.5
2529729194	1858055726	0.5
2529729194	2137285067	0.5
2614474146	2042454345	0.5
2905595789	1587989452	0.5
2982533205	2137285067	0.5
2982533205	2483944210	0.5
