1027664137	1485953646	0.5
1027664137	1546323728	0.5
1027664137	1602850397	0.5
1027664137	1881895860	0.5
1546323728	1027664137	0.5
1546323728	1485953646	0.5
1546323728	1602850397	0.5
1546323728	1881895860	0.5
1551559393	217055208	0.5
1590057056	1517740476	0.5
1602850397	1027664137	0.5
1602850397	1485953646	0.5
1602850397	1546323728	0.5
1602850397	1881895860	0.5
1770944614	1517740476	0.5
1881895860	1027664137	0.5
1881895860	1485953646	0.5
1881895860	1546323728	0.5
1881895860	1602850397	0.5
1902692702	1517740476	0.5
1914440906	1517740476	0.5
1914440906	2124177348	0.5
1957179744	2414367929	0.5
2105482251	1517740476	0.5
2124177348	1914440906	0.5
2214716560	1517740476	0.5
2254974705	1902692702	0.5
2273864827	1517740476	0.5
2280897171	1596603808	0.5
2280897171	1909553113	0.5
2396208578	1590057056	0.5
2414367929	1957179744	0.5
261593672	2273864827	0.5
2747880124	1027664137	0.5
2747880124	1485953646	0.5
2747880124	1546323728	0.5
2747880124	1602850397	0.5
2747880124	1881895860	0.5
