"2142246817","13199","Simon Jones","695","16443","247","1","12168","56","1:2004,18:2016,"
"2141313922","12981","JosÃ© Meseguer","494","17924","242","2","10731","45",\N
"2268913824","14178","Manuel V. Hermenegildo","352","5504","230","3","3971","36",\N
"2104611067","12787","Robert Fox","1032","19180","213","4","222","8",\N
"2308881956","14080","Gary T. Leavens","233","6722","190","5","6545","41",\N
"2131973199","14362","Eelco Visser","240","5769","183","6","4850","35",\N
"2013743603","13801","StÃ©phane Ducasse","456","8968","174","7","3678","32",\N
"2161925446","13020","Bertrand Meyer","404","13760","169","8","3797","27","1:2008,"
"2144792310","13436","Jan A. Bergstra","635","8900","169","9","2057","21",\N
"2021091039","14110","Peter Fritzson","372","4400","165","10","2792","23",\N
"341386833","12962","Thomas Reps","335","15893","162","11","11155","50","1:2005,18:2017,"
"2103426042","14198","James Noble","350","5863","161","12","3166","27",\N
"96492545","14120","Grigore Rosu","297","6937","159","13","4369","35",\N
"2120329599","13706","Andrew W. Appel","234","8142","158","14","5718","37","1:1998,"
"1504167664","15148","Tom Schrijvers","205","2064","156","15","1522","21",\N
"2277483681","15770","Cacm Staff","181","296","154","16","192","5",\N
"2162885025","14409","Martin Gogolla","310","4172","151","17","2817","28",\N
"2485163583","13797","Oscar Nierstrasz","383","7860","147","18","4147","33",\N
"2087891828","14932","Peter Thiemann","214","2099","146","19","1740","22",\N
"2150022256","14811","Michael Hanus","190","3687","145","20","2680","27",\N
"2105127320","13769","Bart Jacobs","504","8644","144","21","3587","32",\N
"2200599847","13598","Andy Wellings","345","8160","144","22","2559","19",\N
"113813022","13885","Matthias Felleisen","229","8192","144","23","6490","41","1:2006,18:2012,"
"151827428","13926","Bernhard Rumpe","579","6555","144","24","2608","26",\N
"2157196446","15004","Ana Cavalcanti","216","2529","140","25","1932","22",\N
"2182928395","14627","Frank S. de Boer","237","3455","140","26","2374","24",\N
"2319253324","14688","Michael Leuschel","262","3617","138","27","2336","23",\N
"2128636885","14751","Jonathan Aldrich","183","3447","138","28","2877","26",\N
"2079669046","13608","Peter J. Stuckey","557","9591","137","29","3246","27",\N
"256576233","15220","Ã‰ric Tanter","162","2067","135","30","1714","24",\N
